timestamp,date,n_sick,calls,actual_duty,year,month,week,day,NumDayOfWeek,qaurter,holidays_de,percantage,sby_need
2019-03-24,2019-03-24,75,9294.0,1859.0,2019,3,12,24,6,1,0,37.77777777777778,34.0
2019-03-25,2019-03-25,83,8724.0,1817.0,2019,3,13,25,0,1,0,0.0,0.0
2019-03-26,2019-03-26,78,10008.0,2002.0,2019,3,13,26,1,1,0,200.0,180.0
2019-03-27,2019-03-27,85,7446.0,1815.0,2019,3,13,27,2,1,0,0.0,0.0
2019-03-28,2019-03-28,88,9996.0,2000.0,2019,3,13,28,3,1,0,208.8888888888889,188.0
2019-03-29,2019-03-29,91,8076.0,1809.0,2019,3,13,29,4,1,0,0.0,0.0
2019-03-30,2019-03-30,83,7356.0,1817.0,2019,3,13,30,5,1,0,0.0,0.0
2019-03-31,2019-03-31,90,7134.0,1810.0,2019,3,13,31,6,1,0,0.0,0.0
2019-04-01,2019-04-01,85,11850.0,2370.0,2019,4,14,1,0,2,0,616.6666666666667,555.0
2019-04-02,2019-04-02,81,10920.0,2184.0,2019,4,14,2,1,2,0,405.55555555555554,365.0
2019-04-03,2019-04-03,79,11328.0,2266.0,2019,4,14,3,2,2,0,494.44444444444446,445.0
2019-04-04,2019-04-04,75,10260.0,2052.0,2019,4,14,4,3,2,0,252.22222222222223,227.0
2019-04-05,2019-04-05,67,9444.0,1889.0,2019,4,14,5,4,2,0,62.22222222222222,56.0
2019-04-06,2019-04-06,57,9900.0,1980.0,2019,4,14,6,5,2,0,152.22222222222223,137.0
2019-04-07,2019-04-07,67,8034.0,1833.0,2019,4,14,7,6,2,0,0.0,0.0
2019-04-08,2019-04-08,80,9786.0,1958.0,2019,4,15,8,0,2,0,153.33333333333334,138.0
2019-04-09,2019-04-09,70,10050.0,2010.0,2019,4,15,9,1,2,0,200.0,180.0
2019-04-10,2019-04-10,68,10638.0,2128.0,2019,4,15,10,2,2,0,328.88888888888886,296.0
2019-04-11,2019-04-11,68,9036.0,1832.0,2019,4,15,11,3,2,0,0.0,0.0
2019-04-12,2019-04-12,71,8256.0,1829.0,2019,4,15,12,4,2,0,0.0,0.0
2019-04-13,2019-04-13,65,9264.0,1853.0,2019,4,15,13,5,2,0,20.0,18.0
2019-04-14,2019-04-14,70,7188.0,1830.0,2019,4,15,14,6,2,0,0.0,0.0
2019-04-15,2019-04-15,71,10746.0,2150.0,2019,4,16,15,0,2,0,356.6666666666667,321.0
2019-04-16,2019-04-16,71,8286.0,1829.0,2019,4,16,16,1,2,0,0.0,0.0
2019-04-17,2019-04-17,73,9072.0,1827.0,2019,4,16,17,2,2,0,0.0,0.0
2019-04-18,2019-04-18,81,9522.0,1905.0,2019,4,16,18,3,2,0,95.55555555555556,86.0
2019-04-19,2019-04-19,81,9312.0,1863.0,2019,4,16,19,4,2,1,48.888888888888886,44.0
2019-04-20,2019-04-20,77,10008.0,2002.0,2019,4,16,20,5,2,0,198.88888888888889,179.0
2019-04-21,2019-04-21,78,9588.0,1918.0,2019,4,16,21,6,2,0,106.66666666666667,96.0
2019-04-22,2019-04-22,81,8058.0,1819.0,2019,4,17,22,0,2,1,0.0,0.0
2019-04-23,2019-04-23,89,10218.0,2044.0,2019,4,17,23,1,2,0,258.8888888888889,233.0
2019-04-24,2019-04-24,91,10692.0,2139.0,2019,4,17,24,2,2,0,366.66666666666663,330.0
2019-04-25,2019-04-25,82,8862.0,1818.0,2019,4,17,25,3,2,0,0.0,0.0
2019-04-26,2019-04-26,80,8532.0,1820.0,2019,4,17,26,4,2,0,0.0,0.0
2019-04-27,2019-04-27,79,8670.0,1821.0,2019,4,17,27,5,2,0,0.0,0.0
2019-04-28,2019-04-28,80,7314.0,1820.0,2019,4,17,28,6,2,0,0.0,0.0
2019-04-29,2019-04-29,80,9192.0,1839.0,2019,4,18,29,0,2,0,21.11111111111111,19.0
2019-04-30,2019-04-30,76,10296.0,2060.0,2019,4,18,30,1,2,0,262.22222222222223,236.0
2019-05-01,2019-05-01,69,10494.0,2099.0,2019,5,18,1,2,2,1,297.77777777777777,268.0
2019-05-02,2019-05-02,70,9606.0,1922.0,2019,5,18,2,3,2,0,102.22222222222221,92.0
2019-05-03,2019-05-03,74,11742.0,2349.0,2019,5,18,3,4,2,0,581.1111111111111,523.0
2019-05-04,2019-05-04,66,11334.0,2267.0,2019,5,18,4,5,2,0,481.1111111111111,433.0
2019-05-05,2019-05-05,75,10044.0,2009.0,2019,5,18,5,6,2,0,204.44444444444443,184.0
2019-05-06,2019-05-06,67,10464.0,2093.0,2019,5,19,6,0,2,0,288.88888888888886,260.0
2019-05-07,2019-05-07,78,10944.0,2189.0,2019,5,19,7,1,2,0,407.77777777777777,367.0
2019-05-08,2019-05-08,80,10368.0,2074.0,2019,5,19,8,2,2,0,282.22222222222223,254.0
2019-05-09,2019-05-09,76,9648.0,1930.0,2019,5,19,9,3,2,0,117.77777777777779,106.0
2019-05-10,2019-05-10,80,10638.0,2128.0,2019,5,19,10,4,2,0,342.22222222222223,308.0
2019-05-11,2019-05-11,69,8454.0,1831.0,2019,5,19,11,5,2,0,0.0,0.0
2019-05-12,2019-05-12,78,8040.0,1822.0,2019,5,19,12,6,2,0,0.0,0.0
2019-05-13,2019-05-13,82,10698.0,2140.0,2019,5,20,13,0,2,0,357.77777777777777,322.0
2019-05-14,2019-05-14,81,9480.0,1896.0,2019,5,20,14,1,2,0,85.55555555555556,77.0
2019-05-15,2019-05-15,81,9528.0,1906.0,2019,5,20,15,2,2,0,96.66666666666667,87.0
2019-05-16,2019-05-16,81,10866.0,2174.0,2019,5,20,16,3,2,0,394.44444444444446,355.0
2019-05-17,2019-05-17,88,8790.0,1812.0,2019,5,20,17,4,2,0,0.0,0.0
2019-05-18,2019-05-18,72,10524.0,2105.0,2019,5,20,18,5,2,0,307.77777777777777,277.0
2019-05-19,2019-05-19,78,8316.0,1822.0,2019,5,20,19,6,2,0,0.0,0.0
2019-05-20,2019-05-20,84,9102.0,1821.0,2019,5,21,20,0,2,0,5.555555555555555,5.0
2019-05-21,2019-05-21,66,8664.0,1834.0,2019,5,21,21,1,2,0,0.0,0.0
2019-05-22,2019-05-22,76,9480.0,1896.0,2019,5,21,22,2,2,0,80.0,72.0
2019-05-23,2019-05-23,86,8544.0,1814.0,2019,5,21,23,3,2,0,0.0,0.0
2019-05-24,2019-05-24,81,8814.0,1819.0,2019,5,21,24,4,2,0,0.0,0.0
2019-05-25,2019-05-25,76,9846.0,1970.0,2019,5,21,25,5,2,0,162.22222222222223,146.0
2019-05-26,2019-05-26,83,9882.0,1977.0,2019,5,21,26,6,2,0,177.77777777777777,160.0
2019-05-27,2019-05-27,77,8790.0,1823.0,2019,5,22,27,0,2,0,0.0,0.0
